@RELATION 'training_newmap'

@ATTRIBUTE pacMovesN {0,1}
@ATTRIBUTE pacMovesS {0,1}
@ATTRIBUTE pacMovesE {0,1}
@ATTRIBUTE pacMovesW {0,1}
@ATTRIBUTE pacMovesSTOP {0,1}
@ATTRIBUTE distNearestGhostX NUMERIC
@ATTRIBUTE distNearestGhostY NUMERIC
@ATTRIBUTE Score NUMERIC
@ATTRIBUTE NextScore NUMERIC
@ATTRIBUTE NearestFood NUMERIC
@ATTRIBUTE lastMove {North,South,East,West,Stop}

@data
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,1,4,-1,-2,99999,East
0,1,1,1,1,1,4,-2,-3,99999,South
1,1,1,1,1,1,4,-3,-4,99999,South
1,1,1,1,1,0,3,-4,-5,99999,South
1,1,1,0,1,0,3,-5,-6,99999,South
1,1,1,1,1,0,2,-6,-7,99999,South
1,1,1,1,1,0,1,-7,192,99999,South
1,1,1,1,1,10,-1,192,191,99999,West
1,1,1,1,1,9,0,191,190,99999,West
1,1,1,1,1,8,1,190,189,99999,West
1,1,1,1,1,6,1,189,188,99999,West
1,1,1,0,1,4,1,188,187,99999,South
1,0,1,1,1,4,-1,187,186,99999,West
0,0,1,1,1,2,-1,186,185,99999,West
1,0,1,1,1,2,-1,185,184,99999,West
1,0,1,1,1,1,0,184,383,99999,West
1,0,1,1,1,-4,-9,383,382,99999,West
1,0,1,1,1,-1,-9,382,381,99999,West
1,0,1,1,1,-2,-9,381,380,99999,West
1,0,1,1,1,-4,-9,380,379,99999,North
1,1,1,1,1,-3,-8,379,378,99999,North
1,1,1,1,1,-4,-7,378,377,99999,North
1,1,1,1,1,-5,-6,377,376,99999,North
1,1,1,1,1,-6,-5,376,375,99999,North
1,1,1,1,1,-6,-5,375,374,99999,North
1,1,1,1,1,-5,-4,374,373,99999,North
1,1,1,1,1,-6,-3,373,372,99999,North
1,1,0,1,1,-5,-2,372,371,99999,North
1,1,0,1,1,-5,-2,371,370,99999,North
1,1,0,1,1,-4,-1,370,369,99999,North
0,1,1,1,1,-3,0,369,368,99999,East
0,0,1,1,1,-1,0,368,567,99999,East
0,0,1,1,1,-8,2,567,566,99999,East
0,0,1,1,1,-7,2,566,565,99999,East
0,0,1,1,1,-5,2,565,564,99999,East
0,1,1,1,1,-5,2,564,563,99999,East
0,1,1,1,1,-3,2,563,562,99999,East
0,1,1,1,1,-1,2,562,561,99999,South
1,1,0,1,1,-1,1,561,560,99999,South
1,0,1,1,1,-2,0,560,559,99999,East
0,0,1,1,1,-1,0,559,558,99999,East
0,0,1,1,1,-1,0,558,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,1,4,-1,-2,99999,East
0,1,1,1,1,2,5,-2,-3,99999,South
1,1,1,1,1,3,4,-3,-4,99999,South
1,1,1,1,1,3,2,-4,-5,99999,South
1,1,1,0,1,3,2,-5,-6,99999,South
1,1,1,1,1,3,1,-6,-7,99999,West
0,1,1,1,1,1,1,-7,-8,99999,West
0,1,1,1,1,-1,1,-8,-9,99999,East
0,1,1,1,1,-1,1,-9,190,99999,East
1,1,1,1,1,10,3,190,189,99999,West
0,1,1,1,1,9,2,189,188,99999,West
0,1,1,1,1,8,1,188,187,99999,West
0,1,1,1,1,8,1,187,186,99999,West
0,1,1,0,1,7,1,186,185,99999,South
1,1,1,0,1,7,0,185,184,99999,South
1,1,1,0,1,6,-1,184,183,99999,South
1,0,1,1,1,5,-2,183,182,99999,West
0,0,1,1,1,3,-2,182,181,99999,West
1,0,1,1,1,2,-2,181,180,99999,West
1,0,1,1,1,1,-1,180,379,99999,West
1,0,1,1,1,-4,-11,379,378,99999,West
1,0,1,1,1,-4,-11,378,377,99999,West
1,0,1,1,1,-5,-11,377,376,99999,West
1,0,1,1,1,-6,-11,376,375,99999,North
1,1,1,1,1,-6,-9,375,374,99999,North
1,1,1,1,1,-6,-7,374,373,99999,North
1,1,1,1,1,-7,-6,373,372,99999,North
1,1,1,1,1,-7,-6,372,371,99999,North
1,1,1,1,1,-7,-5,371,370,99999,North
1,1,1,1,1,-7,-5,370,369,99999,North
1,1,1,1,1,-8,-4,369,368,99999,North
1,1,0,1,1,-9,-3,368,367,99999,North
1,1,0,1,1,-8,-2,367,366,99999,North
1,1,0,1,1,-8,-1,366,365,99999,North
0,1,1,1,1,-8,0,365,364,99999,East
0,0,1,1,1,-7,0,364,363,99999,East
0,0,1,1,1,-5,0,363,362,99999,East
0,0,1,1,1,-5,0,362,361,99999,East
0,0,1,1,1,-5,0,361,360,99999,East
0,1,1,1,1,-3,0,360,359,99999,East
0,1,1,1,1,-1,0,359,558,99999,East
0,1,1,1,1,0,2,558,557,99999,South
1,1,0,1,1,-1,1,557,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,5,-1,-2,99999,East
0,1,1,1,1,0,5,-2,-3,99999,South
1,1,1,1,1,0,3,-3,-4,99999,South
1,1,1,1,1,1,2,-4,-5,99999,South
1,1,1,0,1,1,2,-5,-6,99999,South
1,1,1,1,1,1,0,-6,193,99999,West
0,1,1,1,1,11,0,193,192,99999,West
0,1,1,1,1,9,0,192,191,99999,West
0,1,1,1,1,8,-1,191,190,99999,West
0,1,1,0,1,7,-1,190,189,99999,South
1,1,1,0,1,7,-3,189,188,99999,South
1,1,1,0,1,6,-4,188,187,99999,South
1,0,1,1,1,7,-5,187,186,99999,West
0,0,1,1,1,6,-4,186,185,99999,West
1,0,1,1,1,4,-4,185,184,99999,West
1,0,1,1,1,3,-5,184,183,99999,West
1,0,1,1,1,3,-5,183,182,99999,West
1,0,1,1,1,2,-4,182,181,99999,West
1,0,1,1,1,1,-4,181,180,99999,West
1,0,1,1,1,-1,-4,180,179,99999,East
1,0,1,1,1,0,-3,179,178,99999,North
1,1,1,1,1,0,-1,178,377,99999,North
1,1,1,1,1,-5,-7,377,376,99999,West
1,1,1,1,1,-3,-7,376,375,99999,North
1,1,1,1,1,-6,-6,375,374,99999,North
1,1,1,1,1,-6,-6,374,373,99999,North
1,1,1,1,1,-6,-5,373,372,99999,North
1,1,1,1,1,-6,-4,372,371,99999,North
1,1,1,1,1,-5,-2,371,370,99999,North
1,1,0,1,1,-4,-1,370,369,99999,North
1,1,0,1,1,-7,-2,369,368,99999,North
1,1,0,1,1,-6,-1,368,367,99999,North
0,1,1,1,1,-6,0,367,366,99999,East
0,0,1,1,1,-5,1,366,365,99999,East
0,0,1,1,1,-4,1,365,364,99999,East
0,0,1,1,1,-2,2,364,363,99999,East
0,0,1,1,1,-2,2,363,362,99999,East
0,1,1,1,1,-1,2,362,361,99999,East
0,1,1,1,1,-1,2,361,360,99999,East
0,1,1,1,1,-1,2,360,359,99999,South
1,1,0,1,1,-1,1,359,558,99999,South
1,0,1,1,1,-1,0,558,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,1,4,-1,-2,99999,East
0,1,1,1,1,1,4,-2,-3,99999,South
1,1,1,1,1,1,4,-3,-4,99999,South
1,1,1,1,1,0,3,-4,-5,99999,South
1,1,1,0,1,0,2,-5,-6,99999,South
1,1,1,1,1,0,1,-6,193,99999,South
1,1,1,1,1,8,-1,193,192,99999,West
1,1,1,1,1,7,0,192,191,99999,West
1,1,1,1,1,6,1,191,190,99999,West
1,1,1,1,1,6,1,190,189,99999,West
1,1,1,0,1,5,0,189,188,99999,South
1,1,1,0,1,5,0,188,187,99999,South
1,0,1,1,1,5,-1,187,186,99999,West
0,0,1,1,1,4,0,186,185,99999,West
1,0,1,1,1,2,0,185,184,99999,West
1,0,1,1,1,1,-1,184,183,99999,West
1,0,1,1,1,1,-1,183,382,99999,West
1,0,1,1,1,-4,-9,382,381,99999,West
1,0,1,1,1,-4,-9,381,380,99999,West
1,0,1,1,1,-5,-9,380,379,99999,North
1,1,1,1,1,-6,-8,379,378,99999,North
1,1,1,1,1,-4,-7,378,377,99999,North
1,1,1,1,1,-3,-6,377,376,99999,North
1,1,1,1,1,-6,-5,376,375,99999,North
1,1,1,1,1,-6,-5,375,374,99999,North
1,1,1,1,1,-7,-4,374,373,99999,North
1,1,1,1,1,-7,-4,373,372,99999,North
1,1,0,1,1,-8,-3,372,371,99999,North
1,1,0,1,1,-7,-2,371,370,99999,North
1,1,0,1,1,-4,1,370,369,99999,North
0,1,1,1,1,-7,1,369,368,99999,East
0,0,1,1,1,-3,2,368,367,99999,East
0,0,1,1,1,-2,2,367,366,99999,East
0,0,1,1,1,0,2,366,365,99999,East
0,0,1,1,1,1,2,365,364,99999,East
0,1,1,1,1,3,2,364,363,99999,South
1,1,1,0,1,3,1,363,362,99999,South
1,0,1,1,1,2,0,362,361,99999,West
0,0,1,1,1,1,0,361,560,99999,West
0,0,1,1,1,-5,0,560,559,99999,East
0,0,1,1,1,-4,0,559,558,99999,East
1,0,1,1,1,-2,0,558,557,99999,East
1,0,1,1,1,-1,-1,557,556,99999,East
1,0,1,1,1,0,-2,556,555,99999,North
1,1,0,1,1,1,-1,555,554,99999,West
1,1,1,1,1,-1,-1,554,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,5,-1,-2,99999,East
0,1,1,1,1,1,4,-2,-3,99999,South
1,1,1,1,1,0,3,-3,-4,99999,South
1,1,1,1,1,0,1,-4,195,99999,South
1,1,1,0,1,9,3,195,194,99999,South
1,1,1,1,1,9,1,194,193,99999,West
0,1,1,1,1,8,2,193,192,99999,West
0,1,1,1,1,7,2,192,191,99999,West
0,1,1,1,1,6,2,191,190,99999,West
0,1,1,0,1,4,2,190,189,99999,South
1,1,1,0,1,4,2,189,188,99999,South
1,1,1,0,1,3,1,188,187,99999,South
1,0,1,1,1,2,0,187,186,99999,West
0,0,1,1,1,1,0,186,385,99999,West
1,0,1,1,1,-1,-10,385,384,99999,West
1,0,1,1,1,-3,-10,384,383,99999,West
1,0,1,1,1,-4,-11,383,382,99999,West
1,0,1,1,1,-5,-11,382,381,99999,West
1,0,1,1,1,-6,-11,381,380,99999,West
1,0,1,1,1,-7,-11,380,379,99999,North
1,1,1,1,1,-7,-9,379,378,99999,North
1,1,1,1,1,-9,-9,378,377,99999,North
1,1,1,1,1,-8,-8,377,376,99999,North
1,1,1,1,1,-7,-7,376,375,99999,North
1,1,1,1,1,-7,-6,375,374,99999,North
1,1,1,1,1,-6,-5,374,373,99999,North
1,1,1,1,1,-6,-4,373,372,99999,North
1,1,0,1,1,-6,-2,372,371,99999,North
1,1,0,1,1,-6,-2,371,370,99999,North
1,1,0,1,1,-5,-1,370,369,99999,North
0,1,1,1,1,-5,0,369,368,99999,East
0,0,1,1,1,-4,1,368,367,99999,East
0,0,1,1,1,-4,0,367,366,99999,East
0,0,1,1,1,-2,1,366,365,99999,East
0,0,1,1,1,-1,1,365,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,-1,4,-1,-2,99999,East
0,1,1,1,1,1,4,-2,-3,99999,South
1,1,1,1,1,1,4,-3,-4,99999,South
1,1,1,1,1,1,2,-4,-5,99999,South
1,1,1,0,1,2,1,-5,-6,99999,South
1,1,1,1,1,1,0,-6,193,99999,West
0,1,1,1,1,8,0,193,192,99999,West
0,1,1,1,1,7,1,192,191,99999,West
0,1,1,1,1,6,2,191,190,99999,West
0,1,1,0,1,5,3,190,189,99999,South
1,1,1,0,1,4,2,189,188,99999,South
1,1,1,0,1,4,1,188,187,99999,South
1,0,1,1,1,4,0,187,186,99999,West
0,0,1,1,1,3,-1,186,185,99999,West
1,0,1,1,1,2,-1,185,184,99999,West
1,0,1,1,1,1,-2,184,183,99999,West
1,0,1,1,1,0,-2,183,182,99999,North
1,1,1,1,1,-1,-1,182,181,99999,East
1,1,1,1,1,0,-1,181,380,99999,North
1,1,1,1,1,-1,-8,380,379,99999,West
1,1,1,1,1,-2,-7,379,378,99999,West
1,1,1,1,1,-2,-7,378,377,99999,West
1,1,1,1,1,-2,-7,377,376,99999,West
1,1,1,1,1,-4,-7,376,375,99999,North
1,1,1,1,1,-5,-6,375,374,99999,North
1,1,1,1,1,-5,-6,374,373,99999,North
1,1,1,1,1,-6,-5,373,372,99999,North
1,1,1,1,1,-6,-3,372,371,99999,North
1,1,1,1,1,-6,-2,371,370,99999,North
1,1,0,1,1,-6,-1,370,369,99999,North
1,1,0,1,1,-7,-2,369,368,99999,North
1,1,0,1,1,-6,1,368,367,99999,North
0,1,1,1,1,-6,2,367,366,99999,East
0,0,1,1,1,-5,2,366,365,99999,East
0,0,1,1,1,-5,0,365,364,99999,East
0,0,1,1,1,-4,1,364,363,99999,East
0,0,1,1,1,-2,2,363,362,99999,East
0,1,1,1,1,-1,1,362,361,99999,East
0,1,1,1,1,0,1,361,560,99999,South
1,1,1,1,1,1,0,560,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,4,-1,-2,99999,East
0,1,1,1,1,0,4,-2,-3,99999,South
1,1,1,1,1,1,3,-3,-4,99999,South
1,1,1,1,1,0,2,-4,195,99999,South
1,1,1,0,1,8,4,195,194,99999,South
1,1,1,1,1,8,3,194,193,99999,West
0,1,1,1,1,7,2,193,192,99999,West
0,1,1,1,1,5,2,192,191,99999,West
0,1,1,1,1,4,1,191,190,99999,West
0,1,1,0,1,3,2,190,189,99999,South
1,1,1,0,1,3,2,189,188,99999,South
1,1,1,0,1,2,1,188,187,99999,South
1,0,1,1,1,2,0,187,186,99999,West
0,0,1,1,1,1,-1,186,185,99999,West
1,0,1,1,1,0,-2,185,184,99999,North
1,1,0,1,1,0,-2,184,183,99999,North
1,1,0,1,1,0,-1,183,382,99999,North
0,1,0,1,1,-1,-8,382,381,99999,West
0,1,1,1,1,-2,-7,381,380,99999,West
0,1,1,1,1,-3,-6,380,379,99999,West
0,1,1,1,1,-3,-6,379,378,99999,West
1,1,1,1,1,-4,-7,378,377,99999,West
1,1,1,1,1,-5,-8,377,376,99999,North
1,1,1,1,1,-5,-7,376,375,99999,North
1,1,1,1,1,-4,-6,375,374,99999,North
1,1,1,1,1,-5,-5,374,373,99999,North
1,1,1,1,1,-5,-4,373,372,99999,North
1,1,0,1,1,-5,-2,372,371,99999,North
1,1,0,1,1,-5,-2,371,370,99999,North
1,1,0,1,1,-4,-1,370,369,99999,North
0,1,1,1,1,-3,0,369,368,99999,East
0,0,1,1,1,-2,0,368,567,99999,East
0,0,1,1,1,-8,2,567,566,99999,East
0,0,1,1,1,-7,2,566,565,99999,East
0,0,1,1,1,-6,2,565,564,99999,East
0,1,1,1,1,-4,2,564,563,99999,East
0,1,1,1,1,-3,2,563,562,99999,East
0,1,1,1,1,-2,2,562,561,99999,South
1,1,0,1,1,-1,1,561,560,99999,South
1,0,1,1,1,-2,0,560,559,99999,East
0,0,1,1,1,-2,0,559,558,99999,East
0,0,1,1,1,-1,0,558,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,1,4,-1,-2,99999,East
0,1,1,1,1,2,4,-2,-3,99999,South
1,1,1,1,1,3,3,-3,-4,99999,South
1,1,1,1,1,2,2,-4,-5,99999,South
1,1,1,0,1,2,1,-5,-6,99999,South
1,1,1,1,1,2,0,-6,193,99999,West
0,1,1,1,1,5,0,193,192,99999,West
0,1,1,1,1,4,0,192,191,99999,West
0,1,1,1,1,3,0,191,190,99999,West
0,1,1,0,1,3,0,190,189,99999,South
1,1,1,0,1,2,-1,189,188,99999,South
1,1,1,0,1,3,-2,188,187,99999,South
1,0,1,1,1,4,-3,187,186,99999,West
0,0,1,1,1,4,-3,186,185,99999,West
1,0,1,1,1,3,-2,185,184,99999,West
1,0,1,1,1,2,-1,184,183,99999,West
1,0,1,1,1,0,-1,183,382,99999,North
1,1,1,1,1,-1,-8,382,381,99999,West
1,1,1,1,1,-1,-8,381,380,99999,West
1,1,1,1,1,-1,-8,380,379,99999,West
1,1,1,1,1,-3,-8,379,378,99999,North
1,1,1,1,1,-4,-7,378,377,99999,North
1,1,1,1,1,-3,-6,377,376,99999,North
1,1,1,1,1,-4,-5,376,375,99999,North
1,1,1,1,1,-4,-4,375,374,99999,North
1,1,1,1,1,-3,-3,374,373,99999,North
1,1,1,1,1,-3,-2,373,372,99999,North
1,1,0,1,1,-3,-1,372,371,99999,North
1,1,0,1,1,-4,0,371,370,99999,North
1,1,0,1,1,-3,1,370,369,99999,North
0,1,1,1,1,-7,1,369,368,99999,East
0,0,1,1,1,-6,0,368,367,99999,East
0,0,1,1,1,-2,2,367,366,99999,East
0,0,1,1,1,-2,2,366,365,99999,East
0,0,1,1,1,-2,2,365,364,99999,East
0,1,1,1,1,-1,2,364,363,99999,East
0,1,1,1,1,1,2,363,362,99999,West
0,1,1,1,1,0,1,362,561,99999,South
1,1,1,0,1,-3,-1,561,560,99999,East
1,1,1,1,1,-2,-1,560,559,99999,East
1,1,0,1,1,-2,-1,559,558,99999,North
0,1,1,1,1,-3,0,558,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,4,-1,-2,99999,East
0,1,1,1,1,1,4,-2,-3,99999,South
1,1,1,1,1,1,3,-3,-4,99999,South
1,1,1,1,1,1,3,-4,-5,99999,South
1,1,1,0,1,0,2,-5,-6,99999,South
1,1,1,1,1,0,2,-6,-7,99999,South
1,1,1,1,1,0,1,-7,192,99999,South
1,1,1,1,1,11,-2,192,191,99999,West
1,1,1,1,1,9,-2,191,190,99999,West
1,1,1,1,1,8,-1,190,189,99999,West
1,1,1,1,1,7,0,189,188,99999,West
1,1,1,0,1,6,1,188,187,99999,South
1,0,1,1,1,6,-1,187,186,99999,West
0,0,1,1,1,5,0,186,185,99999,West
1,0,1,1,1,4,-1,185,184,99999,West
1,0,1,1,1,4,-1,184,183,99999,West
1,0,1,1,1,3,-1,183,182,99999,West
1,0,1,1,1,1,-1,182,181,99999,West
1,0,1,1,1,1,-1,181,380,99999,West
1,0,1,1,1,-2,-9,380,379,99999,North
1,1,1,1,1,-3,-8,379,378,99999,North
1,1,1,1,1,-3,-7,378,377,99999,North
1,1,1,1,1,-4,-6,377,376,99999,North
1,1,1,1,1,-3,-5,376,375,99999,North
1,1,1,1,1,-6,-4,375,374,99999,North
1,1,1,1,1,-5,-3,374,373,99999,North
1,1,1,1,1,-6,-2,373,372,99999,North
1,1,0,1,1,-7,-1,372,371,99999,North
1,1,0,1,1,-6,0,371,370,99999,North
1,1,0,1,1,-6,1,370,369,99999,North
0,1,1,1,1,-4,2,369,368,99999,East
0,0,1,1,1,-5,2,368,367,99999,East
0,0,1,1,1,-2,2,367,366,99999,East
0,0,1,1,1,0,2,366,365,99999,East
0,0,1,1,1,-3,1,365,364,99999,East
0,1,1,1,1,-2,0,364,563,99999,East
0,1,1,1,1,4,2,563,562,99999,West
0,1,1,1,1,2,2,562,561,99999,South
1,1,1,0,1,1,1,561,560,99999,South
1,0,1,1,1,2,0,560,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,-1,4,-1,-2,99999,East
0,1,1,1,1,0,4,-2,-3,99999,South
1,1,1,1,1,1,3,-3,-4,99999,South
1,1,1,1,1,1,2,-4,-5,99999,South
1,1,1,0,1,1,2,-5,-6,99999,South
1,1,1,1,1,1,1,-6,-7,99999,West
0,1,1,1,1,1,1,-7,-8,99999,West
0,1,1,1,1,0,2,-8,-9,99999,South
1,1,1,1,1,-1,1,-9,-10,99999,East
1,1,1,1,1,0,1,-10,189,99999,South
1,1,1,1,1,6,-2,189,188,99999,West
1,1,1,1,1,6,-2,188,187,99999,West
1,1,1,1,1,5,-2,187,186,99999,West
1,1,1,0,1,4,-1,186,185,99999,South
1,0,1,1,1,3,-2,185,184,99999,West
0,0,1,1,1,3,-2,184,183,99999,West
1,0,1,1,1,2,-2,183,182,99999,West
1,0,1,1,1,1,-2,182,181,99999,West
1,0,1,1,1,1,-2,181,180,99999,West
1,0,1,1,1,0,-3,180,179,99999,North
1,1,1,1,1,1,-2,179,178,99999,West
1,1,1,1,1,0,-3,178,177,99999,North
1,1,1,1,1,0,-2,177,176,99999,North
1,1,1,1,1,0,-1,176,375,99999,North
1,1,0,1,1,-7,-5,375,374,99999,West
1,1,1,1,1,-7,-5,374,373,99999,North
1,1,1,1,1,-8,-4,373,372,99999,North
1,1,1,1,1,-8,-3,372,371,99999,North
1,1,1,1,1,-7,-2,371,370,99999,North
1,1,0,1,1,-7,-2,370,369,99999,North
1,1,0,1,1,-6,-1,369,368,99999,North
1,1,0,1,1,-6,-1,368,367,99999,North
0,1,1,1,1,-5,0,367,366,99999,East
0,0,1,1,1,-3,0,366,365,99999,East
0,0,1,1,1,-3,0,365,364,99999,East
0,0,1,1,1,-2,0,364,563,99999,East
0,0,1,1,1,-3,0,563,562,99999,East
0,1,1,1,1,-2,1,562,561,99999,East
0,1,1,1,1,-1,1,561,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,4,-1,-2,99999,East
0,1,1,1,1,1,5,-2,-3,99999,South
1,1,1,1,1,2,4,-3,-4,99999,South
1,1,1,1,1,3,3,-4,-5,99999,South
1,1,1,0,1,3,3,-5,-6,99999,South
1,1,1,1,1,3,2,-6,-7,99999,West
0,1,1,1,1,2,3,-7,-8,99999,West
0,1,1,1,1,2,3,-8,-9,99999,West
0,1,1,1,1,2,3,-9,-10,99999,West
0,1,1,0,1,2,3,-10,-11,99999,South
1,1,1,0,1,2,2,-11,-12,99999,South
1,1,1,0,1,1,1,-12,187,99999,South
1,0,1,1,1,4,0,187,186,99999,West
0,0,1,1,1,4,0,186,185,99999,West
1,0,1,1,1,2,0,185,384,99999,West
1,0,1,1,1,-3,-9,384,383,99999,West
1,0,1,1,1,-4,-9,383,382,99999,West
1,0,1,1,1,-5,-10,382,381,99999,West
1,0,1,1,1,-6,-11,381,380,99999,West
1,0,1,1,1,-7,-10,380,379,99999,North
1,1,1,1,1,-6,-9,379,378,99999,North
1,1,1,1,1,-7,-8,378,377,99999,North
1,1,1,1,1,-7,-8,377,376,99999,North
1,1,1,1,1,-6,-7,376,375,99999,North
1,1,1,1,1,-6,-5,375,374,99999,North
1,1,1,1,1,-6,-5,374,373,99999,North
1,1,1,1,1,-6,-3,373,372,99999,North
1,1,0,1,1,-5,-2,372,371,99999,North
1,1,0,1,1,-5,-2,371,370,99999,North
1,1,0,1,1,-5,-1,370,369,99999,North
0,1,1,1,1,-5,0,369,368,99999,East
0,0,1,1,1,-4,1,368,367,99999,East
0,0,1,1,1,-4,1,367,366,99999,East
0,0,1,1,1,-2,2,366,365,99999,East
0,0,1,1,1,-2,1,365,364,99999,East
0,1,1,1,1,-1,1,364,363,99999,East
0,1,1,1,1,0,1,363,562,99999,South
1,1,1,1,1,3,1,562,561,99999,West
1,1,1,0,1,3,1,561,560,99999,South
1,0,1,1,1,3,0,560,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,5,-1,-2,99999,East
0,1,1,1,1,2,5,-2,-3,99999,South
1,1,1,1,1,1,4,-3,-4,99999,South
1,1,1,1,1,1,3,-4,-5,99999,South
1,1,1,0,1,1,3,-5,-6,99999,South
1,1,1,1,1,2,2,-6,-7,99999,West
0,1,1,1,1,1,1,-7,-8,99999,West
0,1,1,1,1,-1,1,-8,191,99999,East
0,1,1,1,1,7,2,191,190,99999,West
0,1,1,1,1,6,2,190,189,99999,West
0,1,1,1,1,5,2,189,188,99999,West
0,1,1,0,1,4,1,188,187,99999,South
1,1,1,0,1,4,0,187,186,99999,South
1,1,1,0,1,3,-1,186,185,99999,South
1,0,1,1,1,2,-2,185,184,99999,West
0,0,1,1,1,1,-3,184,183,99999,West
1,0,1,1,1,1,-3,183,182,99999,West
1,0,1,1,1,-1,-3,182,181,99999,East
1,0,1,1,1,0,-3,181,180,99999,North
1,1,0,1,1,0,-1,180,379,99999,North
1,1,0,1,1,0,-8,379,378,99999,West
1,1,1,1,1,-1,-9,378,377,99999,West
1,1,1,1,1,-2,-9,377,376,99999,West
1,1,1,1,1,-3,-9,376,375,99999,West
1,1,1,1,1,-4,-8,375,374,99999,West
1,1,1,1,1,-5,-8,374,373,99999,North
1,1,1,1,1,-5,-6,373,372,99999,North
1,1,1,1,1,-5,-5,372,371,99999,North
1,1,1,1,1,-5,-5,371,370,99999,North
1,1,1,1,1,-5,-3,370,369,99999,North
1,1,1,1,1,-4,-2,369,368,99999,North
1,1,0,1,1,-6,-1,368,367,99999,North
1,1,0,1,1,-5,0,367,366,99999,North
1,1,0,1,1,-6,1,366,365,99999,North
0,1,1,1,1,-7,2,365,364,99999,East
0,0,1,1,1,-6,2,364,363,99999,East
0,0,1,1,1,-5,1,363,362,99999,East
0,0,1,1,1,-3,1,362,361,99999,East
0,0,1,1,1,-3,1,361,360,99999,East
0,1,1,1,1,-2,0,360,359,99999,East
0,1,1,1,1,-2,0,359,358,99999,East
0,1,1,1,1,-2,0,358,557,99999,East
0,0,1,1,1,6,2,557,556,99999,West
0,1,1,1,1,4,2,556,555,99999,West
0,1,1,1,1,3,2,555,554,99999,West
0,1,1,1,1,1,2,554,553,99999,South
