@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 105\nSize of the tree: 209\n','Number of rules: 73\n','Number of rules: 80\n','Number of rules: 69\n','Number of rules: 64\n','Number of rules: 78\n','Number of rules: 77\n','Number of rules: 79\n','Number of rules: 74\n','Number of rules: 65\n','Number of rules: 83\n','Number of rules: 71\n','Number of rules: 67\n','Number of rules: 75\n','Number of rules: 70\n','Number of rules: 76\n','Number of rules: 72\n','Number of rules: 68\n','Number of rules: 81\n','Number of rules: 59\n','Number of rules: 82\n','Number of rules: 84\n','Number of rules: 66\n','Number of rules: 62\n','Number of rules: 63\n','Number of rules: 86\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

filter_data_pacman_manual2,7,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,45,21,0,68.181818,31.818182,0,0.565925,0.136734,0.322584,46.882845,84.521688,136.773632,12913.365747,-12776.592115,2.072328,195.657057,-193.584729,81.797611,1.239358,3933.490168,0.166667,1,0.066667,4,0.933333,56,0.833333,5,0.2,0.166667,0.181818,0.108643,0.6625,0.18002,0.681818,0.098552,0.901448,0.318182,0.689577,0.681818,0.665788,0.580973,0.83415,0.638655,0.626501,0.681818,0.021,0,0.02,0,20,0,208445,90429,12055,81.818182,30.30303,'Number of rules: 77\n',?,?,77
filter_data_pacman_manual2,7,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,46,20,0,69.69697,30.30303,0,0.581882,0.127219,0.304884,43.54464,79.728125,137.732073,5417.490307,-5279.758234,2.08685,82.083186,-79.996337,87.238803,1.3218,4198.382824,0.142857,1,0.050847,3,0.949153,56,0.857143,6,0.25,0.142857,0.181818,0.118736,0.828087,0.369347,0.69697,0.115757,0.884243,0.30303,0.684632,0.69697,0.687596,0.578849,0.874337,0.710494,0.659334,0.69697,0.022,0,0.02,0,20,0,175325,90429,12055,92.424242,32.121212,'Number of rules: 72\n',?,?,72
filter_data_pacman_manual2,7,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,593,65,41,24,0,63.076923,36.923077,0,0.504132,0.149954,0.342314,51.51396,89.884391,133.997177,11852.124479,-11718.127301,2.061495,182.340377,-180.278882,73.620252,1.132619,3538.234736,0.571429,4,0.103448,6,0.896552,52,0.428571,3,0.4,0.571429,0.470588,0.402077,0.746305,0.278388,0.630769,0.109292,0.890708,0.369231,0.663144,0.630769,0.639875,0.521672,0.840439,0.671121,0.649821,0.630769,0.021,0,0.02,0,20,0,166042,90578,11906,83.076923,31.692308,'Number of rules: 70\n',?,?,70
filter_data_pacman_manual2,7,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,593,65,36,29,0,55.384615,44.615385,0,0.372085,0.168737,0.364295,57.966495,95.656077,133.997177,8652.848712,-8518.851534,2.061495,133.120749,-131.059254,62.457075,0.960878,3001.725533,0,0,0.068966,4,0.931034,54,1,7,0,0,0,-0.088961,0.710591,0.228492,0.553846,0.183229,0.816771,0.446154,0.524615,0.553846,0.538462,0.366486,0.820423,0.618354,0.52,0.553846,0.019,0,0.01,0,10,0,162341,90578,11906,86.153846,32.307692,'Number of rules: 69\n',?,?,69
filter_data_pacman_manual2,8,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,42,24,0,63.636364,36.363636,0,0.508532,0.148606,0.336143,50.865138,87.902405,137.732073,11849.771876,-11712.039804,2.08685,179.541998,-177.455149,76.520551,1.159402,3682.56503,0.428571,3,0.118644,7,0.881356,52,0.571429,4,0.3,0.428571,0.352941,0.266159,0.734867,0.287184,0.636364,0.11415,0.88585,0.363636,0.656179,0.636364,0.642297,0.524491,0.836115,0.65425,0.632172,0.636364,0.02,0.001,0.02,0,20,0,193404,90429,12055,83.333333,30.909091,'Number of rules: 74\n',?,?,74
filter_data_pacman_manual2,8,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,41,25,0,62.121212,37.878788,0,0.47318,0.161498,0.357769,55.277804,93.557718,137.732073,16140.120932,-16002.388859,2.08685,244.547287,-242.460437,71.514545,1.083554,3441.650138,0.285714,2,0.050847,3,0.949153,56,0.714286,5,0.4,0.285714,0.333333,0.273305,0.762712,0.276649,0.621212,0.15396,0.84604,0.378788,0.626369,0.621212,0.611895,0.477733,0.788965,0.563766,0.611494,0.621212,0.018,0,0.02,0,20,0,161346,90429,12055,77.272727,32.727273,'Number of rules: 74\n',?,?,74
filter_data_pacman_manual2,8,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,45,21,0,68.181818,31.818182,0,0.564698,0.131294,0.319841,44.939382,83.639407,137.732073,11842.415037,-11704.682965,2.08685,179.430531,-177.343681,84.45448,1.279613,4064.38678,0.571429,4,0.101695,6,0.898305,53,0.428571,3,0.4,0.571429,0.470588,0.403397,0.847458,0.429495,0.681818,0.109473,0.890527,0.318182,0.677482,0.681818,0.673829,0.571662,0.852045,0.693796,0.671737,0.681818,0.022,0,0.02,0,20,0,198780,90429,12055,83.333333,30.909091,'Number of rules: 76\n',?,?,76
filter_data_pacman_manual2,8,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,41,25,0,62.121212,37.878788,0,0.469794,0.154576,0.351657,53.000316,92.139424,136.773632,12928.295987,-12791.522355,2.072328,195.883273,-193.810945,73.147409,1.108294,3517.518527,0.333333,2,0.066667,4,0.933333,56,0.666667,4,0.333333,0.333333,0.333333,0.266667,0.655556,0.339105,0.621212,0.155536,0.844464,0.378788,0.607008,0.621212,0.608115,0.470998,0.7889,0.592501,0.603512,0.621212,0.018,0,0.02,0,20,0,171409,90429,12055,81.818182,31.212121,'Number of rules: 72\n',?,?,72
filter_data_pacman_manual2,8,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,37,29,0,56.060606,43.939394,0,0.392766,0.180057,0.379828,61.737248,99.520625,136.773632,17220.925,-17084.151368,2.072328,260.923106,-258.850778,63.093502,0.955962,3034.045468,0.333333,2,0.066667,4,0.933333,56,0.666667,4,0.333333,0.333333,0.333333,0.266667,0.670833,0.267677,0.560606,0.172621,0.827379,0.439394,0.539081,0.560606,0.547383,0.380957,0.754985,0.557729,0.555152,0.560606,0.022,0,0.02,0,20,0,186173,90429,12055,75.757576,32.727273,'Number of rules: 69\n',?,?,69
filter_data_pacman_manual2,8,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,46,20,0,69.69697,30.30303,0,0.583859,0.12763,0.307767,43.76128,80.639363,136.773632,8627.910445,-8491.136813,2.072328,130.725916,-128.653588,85.031507,1.288356,4089.002038,0.333333,2,0.033333,2,0.966667,58,0.666667,4,0.5,0.333333,0.4,0.361449,0.843056,0.555556,0.69697,0.114264,0.885736,0.30303,0.698208,0.69697,0.694641,0.581847,0.867058,0.716179,0.688415,0.69697,0.018,0,0.02,0,20,0,188178,90429,12055,87.878788,31.212121,'Number of rules: 73\n',?,?,73
filter_data_pacman_manual2,8,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,47,19,0,71.212121,28.787879,0,0.598334,0.118204,0.286806,40.529257,75.147308,136.773632,8621.86219,-8485.088559,2.072328,130.634276,-128.561948,90.363823,1.369149,4345.42284,0.333333,2,0.1,6,0.9,54,0.666667,4,0.25,0.333333,0.285714,0.205527,0.895833,0.33373,0.712121,0.113809,0.886191,0.287879,0.728956,0.712121,0.711411,0.617565,0.8887,0.769839,0.680461,0.712121,0.023,0,0.02,0,20,0,190087,90429,12055,87.878788,32.727273,'Number of rules: 74\n',?,?,74
filter_data_pacman_manual2,8,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,39,27,0,59.090909,40.909091,0,0.442079,0.163206,0.367007,55.95938,96.161328,136.773632,15075.487916,-14938.714284,2.072328,228.416484,-226.344156,69.747236,1.056776,3354.010736,0.333333,2,0.1,6,0.9,54,0.666667,4,0.25,0.333333,0.285714,0.205527,0.719444,0.266414,0.590909,0.14724,0.85276,0.409091,0.595506,0.590909,0.588971,0.442156,0.794966,0.591878,0.586931,0.590909,0.021,0,0.02,0,20,0,173445,90429,12055,77.272727,29.393939,'Number of rules: 78\n',?,?,78
filter_data_pacman_manual2,8,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,593,65,46,19,0,70.769231,29.230769,0,0.597326,0.134024,0.316127,46.013947,82.952086,134.217498,8630.878659,-8496.661161,2.064885,132.782749,-130.717864,81.347476,1.2515,3910.30039,0.571429,4,0.051724,3,0.948276,55,0.428571,3,0.571429,0.571429,0.571429,0.519704,0.770936,0.415646,0.707692,0.111881,0.888119,0.292308,0.704987,0.707692,0.705983,0.594359,0.849649,0.680406,0.721693,0.707692,0.019,0,0.02,0,20,0,160658,90578,11906,87.692308,34.461538,'Number of rules: 69\n',?,?,69
filter_data_pacman_manual2,8,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,593,65,41,24,0,63.076923,36.923077,0,0.50742,0.151561,0.339204,52.034866,89.007449,134.217498,8638.379719,-8504.162221,2.064885,132.89815,-130.833265,76.3389,1.174445,3669.542599,0.571429,4,0.103448,6,0.896552,52,0.428571,3,0.4,0.571429,0.470588,0.402077,0.833744,0.351893,0.630769,0.118813,0.881187,0.369231,0.654945,0.630769,0.635976,0.506543,0.847,0.660495,0.66686,0.630769,0.021,0,0.02,0,20,0,197971,90578,11906,87.692308,34.769231,'Number of rules: 75\n',?,?,75
filter_data_pacman_manual2,9,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,44,22,0,66.666667,33.333333,0,0.527805,0.135398,0.321165,46.424813,84.149886,136.773632,9702.68017,-9565.906539,2.072328,147.010306,-144.937978,81.05009,1.228032,3897.543314,0.333333,2,0.083333,5,0.916667,55,0.666667,4,0.285714,0.333333,0.307692,0.233408,0.720833,0.275631,0.666667,0.154992,0.845008,0.333333,0.687539,0.666667,0.660939,0.540213,0.827123,0.634521,0.650951,0.666667,0.021,0,0.02,0,20,0,170844,90429,12055,86.363636,32.424242,'Number of rules: 70\n',?,?,70
filter_data_pacman_manual2,9,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,37,29,0,56.060606,43.939394,0,0.399247,0.170469,0.357112,58.449962,93.568709,136.773632,8655.601869,-8518.828237,2.072328,131.145483,-129.073155,67.407602,1.021327,3241.502258,0.5,3,0.083333,5,0.916667,55,0.5,3,0.375,0.5,0.428571,0.367013,0.723611,0.289918,0.560606,0.164387,0.835613,0.439394,0.563017,0.560606,0.560426,0.395296,0.818202,0.64301,0.582381,0.560606,0.02,0,0.02,0,20,0,173353,90429,12055,84.848485,34.848485,'Number of rules: 70\n',?,?,70
filter_data_pacman_manual2,9,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,38,28,0,57.575758,42.424242,0,0.421958,0.17528,0.37426,60.099558,98.0616,136.773632,16150.082118,-16013.308487,2.072328,244.698214,-242.625886,66.577757,1.008754,3201.596584,0.333333,2,0.016667,1,0.983333,59,0.666667,4,0.666667,0.333333,0.444444,0.437042,0.655556,0.423232,0.575758,0.152116,0.847884,0.424242,0.6102,0.575758,0.583737,0.432652,0.769072,0.572649,0.604889,0.575758,0.023,0.001,0.03,0,30,0,209196,90429,12055,77.272727,31.818182,'Number of rules: 80\n',?,?,80
filter_data_pacman_manual2,9,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,47,19,0,71.212121,28.787879,0,0.600382,0.129952,0.307953,44.577789,80.729431,136.36622,8630.567631,-8494.201412,2.066155,130.766176,-128.700021,82.803372,1.254597,3980.511551,0.285714,2,0.050847,3,0.949153,56,0.714286,5,0.4,0.285714,0.333333,0.273305,0.707022,0.278169,0.712121,0.109934,0.890066,0.287879,0.702831,0.712121,0.705543,0.602343,0.867131,0.70764,0.692167,0.712121,0.019,0,0.02,0,20,0,171566,90429,12055,86.363636,33.030303,'Number of rules: 66\n',?,?,66
filter_data_pacman_manual2,9,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,41,25,0,62.121212,37.878788,0,0.466019,0.157508,0.343417,54.030255,90.026245,136.36622,12924.81869,-12788.45247,2.066155,195.830586,-193.764431,70.981289,1.075474,3412.202099,0.142857,1,0.016949,1,0.983051,58,0.857143,6,0.5,0.142857,0.222222,0.226164,0.760291,0.336164,0.621212,0.148022,0.851978,0.378788,0.598729,0.621212,0.583435,0.470449,0.823154,0.616198,0.563693,0.621212,0.021,0,0.02,0,20,0,216248,90429,12055,81.818182,34.848485,'Number of rules: 77\n',?,?,77
filter_data_pacman_manual2,9,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,41,25,0,62.121212,37.878788,0,0.471154,0.15049,0.341133,51.509718,89.207351,137.732073,11854.499557,-11716.767484,2.08685,179.61363,-177.52678,76.31558,1.156297,3672.700799,0.285714,2,0.101695,6,0.898305,53,0.714286,5,0.25,0.285714,0.266667,0.173612,0.766344,0.36376,0.621212,0.146487,0.853513,0.378788,0.614838,0.621212,0.611304,0.484642,0.835516,0.647379,0.59498,0.621212,0.02,0,0.02,0,20,0,165357,90429,12055,81.818182,31.818182,'Number of rules: 66\n',?,?,66
filter_data_pacman_manual2,9,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,35,31,0,53.030303,46.969697,0,0.365188,0.188201,0.395702,64.417573,103.477291,137.732073,19370.249132,-19232.517059,2.08685,293.488623,-291.401774,59.725016,0.904924,2874.276975,0.142857,1,0.101695,6,0.898305,53,0.857143,6,0.142857,0.142857,0.142857,0.041162,0.662228,0.194759,0.530303,0.154622,0.845378,0.469697,0.543578,0.530303,0.535455,0.37545,0.749426,0.508407,0.525905,0.530303,0.019,0,0.02,0,20,0,169902,90429,12055,72.727273,31.515152,'Number of rules: 65\n',?,?,65
filter_data_pacman_manual2,9,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,40,26,0,60.606061,39.393939,0,0.440313,0.157431,0.348115,53.885486,91.033121,137.732073,10786.809263,-10649.07719,2.08685,163.436504,-161.349654,72.702744,1.101557,3498.832425,0,0,0.033898,2,0.966102,57,1,7,0,0,0,-0.06089,0.654964,0.250216,0.606061,0.180767,0.819233,0.393939,0.571699,0.606061,0.572804,0.425721,0.826308,0.673604,0.546704,0.606061,0.023,0,0.02,0,20,0,183915,90429,12055,83.333333,32.424242,'Number of rules: 78\n',?,?,78
filter_data_pacman_manual2,9,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,593,65,37,28,0,56.923077,43.076923,0,0.407552,0.175454,0.374394,60.210435,98.190608,134.62491,16145.336962,-16010.712052,2.071152,248.389799,-246.318647,66.67205,1.025724,3205.94579,0.5,3,0.050847,3,0.949153,56,0.5,3,0.5,0.5,0.5,0.449153,0.758475,0.327066,0.569231,0.166875,0.833125,0.430769,0.574359,0.569231,0.570837,0.404397,0.763109,0.530669,0.59707,0.569231,0.019,0,0.02,0,20,0,193473,90578,11906,76.923077,31.692308,'Number of rules: 74\n',?,?,74
filter_data_pacman_manual2,9,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,593,65,43,22,0,66.153846,33.846154,0,0.532374,0.145695,0.32423,49.997948,85.034127,134.62491,7563.808295,-7429.183384,2.071152,116.366281,-114.295129,78.300256,1.204619,3765.091638,0.333333,2,0.050847,3,0.949153,56,0.666667,4,0.4,0.333333,0.363636,0.306858,0.799435,0.44745,0.661538,0.130759,0.869241,0.338462,0.668232,0.661538,0.657809,0.534663,0.856684,0.678444,0.651178,0.661538,0.017,0,0.01,0,10,0,149210,90578,11906,89.230769,38.153846,'Number of rules: 66\n',?,?,66
filter_data_pacman_manual2,10,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,38,28,0,57.575758,42.424242,0,0.417953,0.169181,0.372686,58.008069,97.649273,136.773632,17218.236926,-17081.463295,2.072328,260.882378,-258.81005,68.452955,1.037166,3291.771282,0.166667,1,0.066667,4,0.933333,56,0.833333,5,0.2,0.166667,0.181818,0.108643,0.605556,0.170058,0.575758,0.153139,0.846861,0.424242,0.578389,0.575758,0.569559,0.422661,0.769206,0.552326,0.557104,0.575758,0.02,0,0.02,0,20,0,192633,90429,12055,74.242424,30,'Number of rules: 83\n',?,?,83
filter_data_pacman_manual2,10,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,43,23,0,65.151515,34.848485,0,0.518706,0.138763,0.335099,47.57857,87.800753,136.773632,12917.019789,-12780.246157,2.072328,195.712421,-193.640093,81.506274,1.234944,3919.480338,0.333333,2,0.066667,4,0.933333,56,0.666667,4,0.333333,0.333333,0.333333,0.266667,0.915278,0.374204,0.651515,0.130003,0.869997,0.348485,0.651381,0.651515,0.649065,0.52435,0.842843,0.664555,0.636242,0.651515,0.021,0,0.02,0,20,0,204124,90429,12055,81.818182,28.484848,'Number of rules: 82\n',?,?,82
filter_data_pacman_manual2,10,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,42,24,0,63.636364,36.363636,0,0.479803,0.159579,0.355867,54.71575,93.242261,136.773632,15072.138225,-14935.364593,2.072328,228.365731,-226.293403,72.249473,1.094689,3474.338548,0.166667,1,0.033333,2,0.966667,58,0.833333,5,0.333333,0.166667,0.222222,0.184017,0.891667,0.494444,0.636364,0.193901,0.806099,0.363636,0.64391,0.636364,0.630363,0.464181,0.771492,0.604067,0.629988,0.636364,0.02,0,0.02,0,20,0,168570,90429,12055,78.787879,34.242424,'Number of rules: 69\n',?,?,69
filter_data_pacman_manual2,10,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,37,29,0,56.060606,43.939394,0,0.405036,0.169841,0.352346,58.099165,92.07857,137.952393,9713.949954,-9575.997561,2.090188,147.18106,-145.090872,71.009743,1.075905,3417.961808,0.142857,1,0.101695,6,0.898305,53,0.857143,6,0.142857,0.142857,0.142857,0.041162,0.79661,0.27455,0.560606,0.145852,0.854148,0.439394,0.573537,0.560606,0.565619,0.415867,0.82698,0.614033,0.553495,0.560606,0.02,0,0.02,0,20,0,190216,90429,12055,86.363636,33.636364,'Number of rules: 74\n',?,?,74
filter_data_pacman_manual2,10,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,38,28,0,57.575758,42.424242,0,0.414449,0.17028,0.365382,58.2491,95.485268,137.952393,12935.620624,-12797.66823,2.090188,195.994252,-193.904064,66.783547,1.011872,3214.539365,0.285714,2,0.135593,8,0.864407,51,0.714286,5,0.2,0.285714,0.235294,0.128921,0.81477,0.25377,0.575758,0.151119,0.848881,0.424242,0.575424,0.575758,0.566981,0.431577,0.801657,0.591533,0.55151,0.575758,0.019,0.001,0.02,0,20,0,174886,90429,12055,81.818182,33.333333,'Number of rules: 74\n',?,?,74
filter_data_pacman_manual2,10,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,39,27,0,59.090909,40.909091,0,0.436433,0.165865,0.353544,56.897023,92.681184,136.36622,14002.101499,-13865.735279,2.066155,212.153053,-210.086898,68.158163,1.032699,3276.489188,0.428571,3,0.050847,3,0.949153,56,0.571429,4,0.5,0.428571,0.461538,0.404574,0.733656,0.319777,0.590909,0.153951,0.846049,0.409091,0.593074,0.590909,0.5916,0.438657,0.803967,0.62881,0.613789,0.590909,0.017,0,0.02,0,20,0,152372,90429,12055,78.787879,33.939394,'Number of rules: 62\n',?,?,62
filter_data_pacman_manual2,10,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,44,22,0,66.666667,33.333333,0,0.545113,0.139631,0.32354,47.897976,84.815625,136.36622,8634.638377,-8498.272157,2.066155,130.827854,-128.761699,79.178857,1.19968,3806.274368,0.428571,3,0.101695,6,0.898305,53,0.571429,4,0.333333,0.428571,0.375,0.293292,0.886199,0.442595,0.666667,0.115326,0.884674,0.333333,0.678035,0.666667,0.670653,0.552639,0.864069,0.692632,0.671642,0.666667,0.019,0,0.02,0,20,0,191789,90429,12055,87.878788,33.333333,'Number of rules: 73\n',?,?,73
filter_data_pacman_manual2,10,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,37,29,0,56.060606,43.939394,0,0.396595,0.187107,0.389949,64.043167,101.97278,137.732073,18299.125721,-18161.393649,2.08685,277.259481,-275.172631,62.172798,0.942012,2992.076919,0.285714,2,0.084746,5,0.915254,54,0.714286,5,0.285714,0.285714,0.285714,0.200969,0.785714,0.2705,0.560606,0.168647,0.831353,0.439394,0.558442,0.560606,0.559305,0.392969,0.749092,0.534583,0.567937,0.560606,0.022,0,0.03,0,30,0,181006,90429,12055,72.727273,31.212121,'Number of rules: 74\n',?,?,74
filter_data_pacman_manual2,10,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,593,65,42,23,0,64.615385,35.384615,0,0.527646,0.14124,0.33461,48.498238,87.815771,134.404589,11846.475923,-11712.071333,2.067763,182.253476,-180.185713,79.442886,1.222198,3819.360565,0.333333,2,0.101695,6,0.898305,53,0.666667,4,0.25,0.333333,0.285714,0.204094,0.805085,0.288889,0.646154,0.085108,0.914892,0.353846,0.697143,0.646154,0.664284,0.566249,0.849877,0.66289,0.630739,0.646154,0.022,0,0.02,0,20,0,185824,90578,11906,83.076923,29.538462,'Number of rules: 72\n',?,?,72
filter_data_pacman_manual2,10,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,593,65,47,18,0,72.307692,27.692308,0,0.608434,0.128055,0.305989,43.970665,80.304583,134.404589,11835.206194,-11700.801605,2.067763,182.080095,-180.012332,81.907464,1.260115,3937.84959,0.333333,2,0.016949,1,0.983051,58,0.666667,4,0.666667,0.333333,0.444444,0.436476,0.59322,0.394872,0.723077,0.119708,0.880292,0.276923,0.715994,0.723077,0.712551,0.613798,0.841577,0.665566,0.696145,0.723077,0.021,0,0.02,0,20,0,177956,90578,11906,83.076923,31.692308,'Number of rules: 69\n',?,?,69
all_data_pacman,1,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20190227.1648,592,66,27,39,0,40.909091,59.090909,0,0,0.292158,0.382405,100,100,137.732073,137.732073,0,2.08685,2.08685,0,0,0,0,0,0,0,0,1,59,1,7,0,0,0,0,0.5,0.106061,0.409091,0.409091,0.590909,0.590909,0.167355,0.409091,0.237537,0,0.5,0.269054,0.116129,0.409091,0,0,0,0,0,0,981,114781,15367,100,100,?,?,?,?
all_data_pacman,1,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20190227.1648,592,66,27,39,0,40.909091,59.090909,0,0,0.29165,0.381658,100,100,136.773632,136.773632,0,2.072328,2.072328,0,0,0,0,0,0,0,0,1,60,1,6,0,0,0,0,0.5,0.090909,0.409091,0.409091,0.590909,0.590909,0.167355,0.409091,0.237537,0,0.5,0.271809,0.116129,0.409091,0,0,0,0,0,0,981,114781,15367,100,100,?,?,?,?
all_data_pacman,1,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20190227.1648,592,66,27,39,0,40.909091,59.090909,0,0,0.29165,0.381658,100,100,136.773632,136.773632,0,2.072328,2.072328,0,0,0,0,0,0,0,0,1,60,1,6,0,0,0,0,0.5,0.090909,0.409091,0.409091,0.590909,0.590909,0.167355,0.409091,0.237537,0,0.5,0.271809,0.116129,0.409091,0,0,0,0,0,0,981,114781,15367,100,100,?,?,?,?
all_data_pacman,1,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20190227.1648,592,66,27,39,0,40.909091,59.090909,0,0,0.29165,0.381658,100,100,136.773632,136.773632,0,2.072328,2.072328,0,0,0,0,0,0,0,0,1,60,1,6,0,0,0,0,0.5,0.090909,0.409091,0.409091,0.590909,0.590909,0.167355,0.409091,0.237537,0,0.5,0.271809,0.116129,0.409091,0,0,0,0,0,0,981,114781,15367,100,100,?,?,?,?
all_data_pacman,1,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20190227.1648,592,66,27,39,0,40.909091,59.090909,0,0,0.29165,0.381658,100,100,136.773632,136.773632,0,2.072328,2.072328,0,0,0,0,0,0,0,0,1,60,1,6,0,0,0,0,0.5,0.090909,0.409091,0.409091,0.590909,0.590909,0.167355,0.409091,0.237537,0,0.5,0.271809,0.116129,0.409091,0,0,0,0,0,0,981,114781,15367,100,100,?,?,?,?
